"k","p","true_R2","true_tau2_null","vi_mean","vi_sd","R2_apparent","tau2_null_est","tau2_full_est","I2","R2_cv_w","tau2_cv_w","cv_failures_w","tau2_truncated_w","R2_cv_uw","tau2_cv_uw","cv_failures_uw","tau2_truncated_uw","Delta_CV","optimism_w","optimism_uw","weight_cv","rep","condition","bias_w","bias_uw","abs_bias_w","abs_bias_uw"
30,2,0,0.1,0.02,0.02,0.37437202639801,0.109595682821673,0.06856612495925,97.031958822767,0.356526439465093,0.0705219242445165,0,FALSE,0.421627431780812,0.0633871365393067,0,FALSE,-0.0651009923157196,0.0178455869329169,-0.0472554053828027,0.138501512261787,100,44,0.356526439465093,0.421627431780812,0.356526439465093,0.421627431780812
60,2,0,0.1,0.02,0.02,0.291175003307663,0.166430043518192,0.117969775046288,97.9414949185892,0.258485514827038,0.123410288036706,0,FALSE,0.264900079490888,0.122342711760551,0,FALSE,-0.0064145646638506,0.0326894884806254,0.0262749238167748,0.0828529890272851,1,45,0.258485514827038,0.264900079490888,0.258485514827038,0.264900079490888
60,2,0,0.1,0.02,0.02,0.421710780361717,0.123824839814731,0.0716065699882963,96.7980819634803,0.435306578705591,0.0699230724362127,0,FALSE,0.46394022545449,0.0663775157142187,0,FALSE,-0.028633646748899,-0.0135957983438743,-0.0422294450927733,0.111579453198226,2,45,0.435306578705591,0.46394022545449,0.435306578705591,0.46394022545449
60,2,0,0.1,0.02,0.02,0.0990559907476862,0.163699774888232,0.147484331501505,97.63987239887,0.0268876080253659,0.159298279507197,0,FALSE,0.0193420460199472,0.160533486308889,0,FALSE,0.00754556200541878,0.0721683827223203,0.0797139447277391,0.0876748235172466,3,45,0.0268876080253659,0.0193420460199472,0.0268876080253659,0.0193420460199472
60,2,0,0.1,0.02,0.02,0.454726000567025,0.163223926075736,0.0890017629744688,97.2041854457434,0.436838282677477,0.0919214665169361,0,FALSE,0.443059115375895,0.0909060777804398,0,FALSE,-0.00622083269841889,0.0178877178895483,0.0116668851911295,0.0862453425086036,4,45,0.436838282677477,0.443059115375895,0.436838282677477,0.443059115375895
60,2,0,0.1,0.02,0.02,0.112734922116224,0.137202296305292,0.121734806117148,96.3966382353822,0.0442803825804648,0.131126926133975,0,FALSE,0.0273036702727297,0.133456170046311,0,FALSE,0.0169767123077351,0.0684545395357593,0.0854312518434944,0.0892820101207323,5,45,0.0442803825804648,0.0273036702727297,0.0442803825804648,0.0273036702727297
60,2,0,0.1,0.02,0.02,0.0520443554329801,0.106659126677738,0.101108121178751,96.456226002113,0,0.108903986203983,0,FALSE,0,0.111374500659588,0,FALSE,0,0.0520443554329801,0.0520443554329801,0.139374374635013,6,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.16012383308839,0.0936743832949653,0.0786748819795844,96.0041379992789,0.0527309740248278,0.0887348418226467,0,FALSE,0.0237272204037257,0.0914517505563426,0,FALSE,0.0290037536211022,0.107392859063562,0.136396612684664,0.145476917205398,7,45,0.0527309740248278,0.0237272204037257,0.0527309740248278,0.0237272204037257
60,2,0,0.1,0.02,0.02,0.245826671580545,0.177825529865658,0.134111271736736,97.3895442511067,0.224536987071636,0.137897121165206,0,FALSE,0.239271009384076,0.135277035840444,0,FALSE,-0.0147340223124398,0.0212896845089094,0.00655566219646964,0.0815526453318658,8,45,0.224536987071636,0.239271009384076,0.224536987071636,0.239271009384076
60,2,0,0.1,0.02,0.02,0.0147439288387206,0.0731082665569888,0.0720303634773504,95.3676258923472,0,0.076499786738828,0,FALSE,0,0.0766807732679992,0,FALSE,0,0.0147439288387206,0.0147439288387206,0.170142803666018,9,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.369174394009176,0.145329379258727,0.0916774937391566,97.5510635857996,0.366488511707445,0.0920678313468292,0,FALSE,0.389453376012,0.0887303618726874,0,FALSE,-0.0229648643045549,0.0026858823017315,-0.0202789820028234,0.106322337574048,10,45,0.366488511707445,0.389453376012,0.366488511707445,0.389453376012
60,2,0,0.1,0.02,0.02,0.798589232481421,0.457977306636578,0.0922415608357646,99.2823155898536,0.768699150177132,0.105930540224629,0,FALSE,0.765317061651044,0.107479460018613,0,FALSE,0.00338208852608834,0.0298900823042896,0.0332721708303779,0.03589049301932,11,45,0.768699150177132,0.765317061651044,0.768699150177132,0.765317061651044
60,2,0,0.1,0.02,0.02,0.547295871358261,0.240626136619373,0.108932445506701,98.4641298036,0.529937743094227,0.113109264849819,0,FALSE,0.531021654911827,0.112848447336714,0,FALSE,-0.00108391181759904,0.0173581282640333,0.0162742164464342,0.0571484592084993,12,45,0.529937743094227,0.531021654911827,0.529937743094227,0.531021654911827
60,2,0,0.1,0.02,0.02,0.727936682986277,0.383702560682014,0.104391391405808,98.8586944481164,0.665915857127575,0.128188941103405,0,FALSE,0.654991577888935,0.132380615020877,0,FALSE,0.0109242792386397,0.0620208258587023,0.072945105097342,0.0420493385724425,13,45,0.665915857127575,0.654991577888935,0.665915857127575,0.654991577888935
60,2,0,0.1,0.02,0.02,0.619545224852619,0.2296462558899,0.0873700146480296,98.1490009120609,0.598407313512422,0.0922242568446385,0,FALSE,0.60021714098115,0.0918086367426386,0,FALSE,-0.00180982746872738,0.0211379113401972,0.0193280838714698,0.0655591974982258,14,45,0.598407313512422,0.60021714098115,0.598407313512422,0.60021714098115
60,2,0,0.1,0.02,0.02,0.322136216563803,0.210670967096633,0.142806218816286,96.9249198029698,0.302358011668135,0.146972912369092,0,FALSE,0.316575418560422,0.143977717509488,0,FALSE,-0.0142174068922865,0.0197782048956673,0.00556079800338083,0.0738357129550758,15,45,0.302358011668135,0.316575418560422,0.302358011668135,0.316575418560422
60,2,0,0.1,0.02,0.02,0.0685488490500256,0.102301284266256,0.095288648973465,94.4366760548575,0.0248291915332508,0.0997612260851119,0,FALSE,0.0303891681106154,0.0991924333407572,0,FALSE,-0.00555997657736462,0.0437196575167748,0.0381596809394101,0.129156472066601,16,45,0.0248291915332508,0.0303891681106154,0.0248291915332508,0.0303891681106154
60,2,0,0.1,0.02,0.02,0,0.069015383176385,0.072051052165574,94.8078157459536,0,0.0777981747589354,0,FALSE,0,0.0795581850629301,0,FALSE,0,0,0,0.171448953153375,17,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.514416681784294,0.266371664660177,0.12934563680433,98.5372792416186,0.45959573482248,0.143948383704795,0,FALSE,0.455705736881275,0.144984568931919,0,FALSE,0.00388999794120526,0.0548209469618138,0.0587109449030191,0.0647783415948835,18,45,0.45959573482248,0.455705736881275,0.45959573482248,0.455705736881275
60,2,0,0.1,0.02,0.02,0.263620849149152,0.157329103485083,0.11585387162847,95.5631718276775,0.218922339678771,0.122886248050565,0,FALSE,0.231188958882612,0.120956351848432,0,FALSE,-0.0122666192038414,0.0446985094703811,0.0324318902665397,0.0885755344828087,19,45,0.218922339678771,0.231188958882612,0.218922339678771,0.231188958882612
60,2,0,0.1,0.02,0.02,0.564055417428031,0.270334461803017,0.117850844105534,98.7642005578755,0.550426010710078,0.121535342435326,0,FALSE,0.556756799718124,0.119823911996048,0,FALSE,-0.00633078900804562,0.0136294067179528,0.00729861770990714,0.0636338100488175,20,45,0.550426010710078,0.556756799718124,0.550426010710078,0.556756799718124
60,2,0,0.1,0.02,0.02,0.339627123100527,0.114970615209523,0.075923475924815,96.5316442968093,0.347439429165927,0.0750252902902708,0,FALSE,0.375082382726015,0.0718471629132593,0,FALSE,-0.0276429535600878,-0.00781230606539995,-0.0354552596254878,0.094591460839899,21,45,0.347439429165927,0.375082382726015,0.347439429165927,0.375082382726015
60,2,0,0.1,0.02,0.02,0.84757583656705,0.487839487157031,0.0743585257194697,99.3057822937506,0.809620003432087,0.0928748798906481,0,FALSE,0.805357434817179,0.0949543291777164,0,FALSE,0.00426256861490781,0.0379558331349633,0.0422184017498711,0.035758632613621,22,45,0.809620003432087,0.805357434817179,0.809620003432087,0.805357434817179
60,2,0,0.1,0.02,0.02,0.382485869280015,0.178007496637589,0.109922144547801,97.1455293270384,0.316862934454409,0.121603518898119,0,FALSE,0.301855270804312,0.124274995534852,0,FALSE,0.0150076636500965,0.0656229348256069,0.0806305984757034,0.0831502574590006,23,45,0.316862934454409,0.301855270804312,0.316862934454409,0.301855270804312
60,2,0,0.1,0.02,0.02,0.593075296569463,0.323202394920892,0.131519038701224,98.5245363864149,0.547839455021947,0.146139371025643,0,FALSE,0.545937650660804,0.146754038749835,0,FALSE,0.00190180436114284,0.0452358415475159,0.0471376459086588,0.0435571617525936,24,45,0.547839455021947,0.545937650660804,0.547839455021947,0.545937650660804
60,2,0,0.1,0.02,0.02,0.691818821445864,0.234030178937206,0.0721236963621033,98.7195768650658,0.690586032542965,0.0724122061696406,0,FALSE,0.695621980730773,0.0712336423141294,0,FALSE,-0.00503594818780762,0.00123278890289891,-0.00380315928490871,0.0639191256468304,25,45,0.690586032542965,0.695621980730773,0.690586032542965,0.695621980730773
60,2,0,0.1,0.02,0.02,0.384391556306836,0.188970459786091,0.116331810652897,96.9649702097903,0.312998879259659,0.129822917659862,0,FALSE,0.29286547049396,0.133627537171378,0,FALSE,0.020133408765699,0.0713926770471777,0.0915260858128767,0.0701514674059435,26,45,0.312998879259659,0.29286547049396,0.312998879259659,0.29286547049396
60,2,0,0.1,0.02,0.02,0.38948068041374,0.185894931341815,0.113492446997339,97.6777205904629,0.34142277176468,0.122426168626088,0,FALSE,0.333855395449731,0.123832905526593,0,FALSE,0.00756737631494897,0.04805790864906,0.055625284964009,0.0855482295743693,27,45,0.34142277176468,0.333855395449731,0.34142277176468,0.333855395449731
60,2,0,0.1,0.02,0.02,0.25990140226045,0.126447485259732,0.0935836065284204,97.2966326348823,0.237874706417194,0.0963688268263811,0,FALSE,0.257549404886725,0.0938810106816654,0,FALSE,-0.019674698469531,0.0220266958432559,0.00235199737372493,0.102312063984525,28,45,0.237874706417194,0.257549404886725,0.237874706417194,0.257549404886725
60,2,0,0.1,0.02,0.02,0.298300153913894,0.127809070344617,0.0896836049892262,96.6403160100244,0.275836701673617,0.0925546379367868,0,FALSE,0.301202184454399,0.0893126991637326,0,FALSE,-0.0253654827807825,0.0224634522402777,-0.00290203054050486,0.11257245873498,29,45,0.275836701673617,0.301202184454399,0.275836701673617,0.301202184454399
60,2,0,0.1,0.02,0.02,0.220836935325049,0.201838329368427,0.157264971279576,97.2024848687358,0.117308716216248,0.178160934066985,0,FALSE,0.109189498961894,0.179799703313383,0,FALSE,0.00811921725435349,0.103528219108801,0.111647436363154,0.0709528332183686,30,45,0.117308716216248,0.109189498961894,0.117308716216248,0.109189498961894
60,2,0,0.1,0.02,0.02,0.707297214409672,0.292037264440232,0.0854801207978349,98.2063764335798,0.693708486763179,0.0894485356469401,0,FALSE,0.696553771185705,0.0886176065676312,0,FALSE,-0.00284528442252596,0.013588727646493,0.010743443223967,0.0441768145424039,31,45,0.693708486763179,0.696553771185705,0.693708486763179,0.696553771185705
60,2,0,0.1,0.02,0.02,0.725597974207636,0.378340536432323,0.103817409636399,98.8072115021766,0.682175230874301,0.120245993642496,0,FALSE,0.676592333039099,0.122358230204314,0,FALSE,0.00558289783520238,0.043422743333335,0.0490056411685373,0.0423971469844241,32,45,0.682175230874301,0.676592333039099,0.682175230874301,0.676592333039099
60,2,0,0.1,0.02,0.02,0.0912346505456796,0.109179526261242,0.099218570336055,93.6479804206285,0.02704999310073,0.106226220829135,0,FALSE,0.0399201348296487,0.104821064852256,0,FALSE,-0.0128701417289188,0.0641846574449496,0.0513145157160309,0.139261167402033,33,45,0.02704999310073,0.0399201348296487,0.02704999310073,0.0399201348296487
60,2,0,0.1,0.02,0.02,0.293623405327126,0.17122648485367,0.120950381288742,97.1380868401567,0.239575221192605,0.13020486187082,0,FALSE,0.233549746398398,0.131236582739406,0,FALSE,0.00602547479420668,0.0540481841345215,0.0600736589287282,0.0717715887030905,34,45,0.239575221192605,0.233549746398398,0.239575221192605,0.233549746398398
60,2,0,0.1,0.02,0.02,0.524491071681295,0.264368465207381,0.125709565572023,98.6069583558467,0.496486455604194,0.133113102943048,0,FALSE,0.494527681608968,0.133630941017854,0,FALSE,0.00195877399522637,0.0280046160771007,0.0299633900723271,0.0641773900925071,35,45,0.496486455604194,0.494527681608968,0.496486455604194,0.494527681608968
60,2,0,0.1,0.02,0.02,0.273694153539239,0.135364867632755,0.098316294767057,97.3846308437095,0.218236875647572,0.105823261848135,0,FALSE,0.216632349626991,0.106040458300525,0,FALSE,0.00160452602058148,0.0554572778916672,0.0570618039122487,0.100534715019805,36,45,0.218236875647572,0.216632349626991,0.218236875647572,0.216632349626991
60,2,0,0.1,0.02,0.02,0.116778921209974,0.104931509004233,0.0926777205817836,95.4115300699319,0.0534039348523576,0.099327753533411,0,FALSE,0.0569464691532863,0.0989560300635153,0,FALSE,-0.00354253430092866,0.0633749863576168,0.0598324520566882,0.117968761736314,37,45,0.0534039348523576,0.0569464691532863,0.0534039348523576,0.0569464691532863
60,2,0,0.1,0.02,0.02,0.0675050701696327,0.0976238140382114,0.0910337116213348,95.300272351935,0.00254938375918401,0.0973749334721928,0,FALSE,0.00615348747810107,0.0970230871209628,0,FALSE,-0.00360410371891706,0.0649556864104487,0.0613515826915316,0.143979719085235,38,45,0.00254938375918401,0.00615348747810107,0.00254938375918401,0.00615348747810107
60,2,0,0.1,0.02,0.02,0.224480958988925,0.164353838604918,0.127459531301375,97.1436774160389,0.150985143866558,0.139538850638133,0,FALSE,0.140355460589349,0.141285879887897,0,FALSE,0.0106296832772085,0.0734958151223669,0.0841254983995754,0.0838053951287115,39,45,0.150985143866558,0.140355460589349,0.150985143866558,0.140355460589349
60,2,0,0.1,0.02,0.02,0.555375084447363,0.208782258188712,0.092829793916045,98.4529991500664,0.544731331634323,0.095052020663954,0,FALSE,0.554208720610626,0.0930733099917488,0,FALSE,-0.00947738897630246,0.0106437528130403,0.00116636383673785,0.0845457426726993,40,45,0.544731331634323,0.554208720610626,0.544731331634323,0.554208720610626
60,2,0,0.1,0.02,0.02,0.0991194265262986,0.0697403189120356,0.0628276984957134,93.9101703365777,0.0635030420664152,0.0653115965064393,0,FALSE,0.0781906450701551,0.0642872783889052,0,FALSE,-0.0146876030037398,0.0356163844598834,0.0209287814561435,0.193307426902284,41,45,0.0635030420664152,0.0781906450701551,0.0635030420664152,0.0781906450701551
60,2,0,0.1,0.02,0.02,0.381403266595712,0.186459072214625,0.115342972985561,97.5058166838761,0.364298566337685,0.118532299526182,0,FALSE,0.370166995565544,0.117438077656998,0,FALSE,-0.00586842922785902,0.0171047002580265,0.0112362710301674,0.0776628851428006,42,45,0.364298566337685,0.370166995565544,0.364298566337685,0.370166995565544
60,2,0,0.1,0.02,0.02,0.292015265052712,0.181955119583211,0.128821447110422,97.4324702316696,0.266068545606115,0.133542585550119,0,FALSE,0.282633858014962,0.130528442149834,0,FALSE,-0.0165653124088468,0.0259467194465968,0.00938140703774992,0.0806478791219299,43,45,0.266068545606115,0.282633858014962,0.266068545606115,0.282633858014962
60,2,0,0.1,0.02,0.02,0.301996470484131,0.145237273579459,0.101376129575725,97.6485334238563,0.261470715306304,0.107261979767501,0,FALSE,0.271863575746309,0.105752549052503,0,FALSE,-0.0103928604400048,0.0405257551778269,0.0301328947378221,0.0966076392094633,44,45,0.261470715306304,0.271863575746309,0.261470715306304,0.271863575746309
60,2,0,0.1,0.02,0.02,0.297191774242795,0.17004190192116,0.119506847393591,97.8906094108116,0.24458478212849,0.128452240387059,0,FALSE,0.233488748543745,0.130339031041591,0,FALSE,0.0110960335847456,0.052606992114305,0.0637030256990506,0.0901339767283197,45,45,0.24458478212849,0.233488748543745,0.24458478212849,0.233488748543745
60,2,0,0.1,0.02,0.02,0,0.0676567016397099,0.0694218033843496,93.3776761074445,0,0.0750889897438299,0,FALSE,0,0.0771824888685772,0,FALSE,0,0,0,0.197667084976858,46,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.202667117503137,0.117866638467115,0.0939789465992008,96.1769992433825,0.13935191472455,0.101441696714577,0,FALSE,0.131051609977857,0.102420025733322,0,FALSE,0.00830030474669319,0.0633152027785867,0.0716155075252799,0.112893111062124,47,45,0.13935191472455,0.131051609977857,0.13935191472455,0.131051609977857
60,2,0,0.1,0.02,0.02,0.200812942478174,0.147532817848996,0.117906318584643,97.7628397690034,0.162155775119558,0.12360951941512,0,FALSE,0.169791153514544,0.122483050525164,0,FALSE,-0.00763537839498563,0.0386571673586159,0.0310217889636303,0.10114704054777,48,45,0.162155775119558,0.169791153514544,0.162155775119558,0.169791153514544
60,2,0,0.1,0.02,0.02,0.0464615374994582,0.114121989575685,0.108819706477501,97.271248554924,0,0.114916225624635,0,FALSE,0,0.114703390600016,0,FALSE,0,0.0464615374994582,0.0464615374994582,0.119240471256712,49,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.318636054315348,0.12180229155094,0.0829916899645808,96.8314896628554,0.304516771474314,0.0847114509696745,0,FALSE,0.333739801787709,0.0811520189114404,0,FALSE,-0.0292230303133952,0.0141192828410337,-0.0151037474723615,0.121236734333541,50,45,0.304516771474314,0.333739801787709,0.304516771474314,0.333739801787709
60,2,0,0.1,0.02,0.02,0.181537950398514,0.112376354438914,0.0919757813808166,96.65831632978,0.0740211244690673,0.104058130319611,0,FALSE,0.0627992809360649,0.105319200185934,0,FALSE,0.0112218435330024,0.107516825929446,0.118738669462449,0.120727947171438,51,45,0.0740211244690673,0.0627992809360649,0.0740211244690673,0.0627992809360649
60,2,0,0.1,0.02,0.02,0.354310466276438,0.11905947334677,0.0768754558306488,97.1899186661944,0.314674506450034,0.0815944923331742,0,FALSE,0.324205479488756,0.0804597397027017,0,FALSE,-0.00953097303872186,0.0396359598264039,0.030104986787682,0.120378461237758,52,45,0.314674506450034,0.324205479488756,0.314674506450034,0.324205479488756
60,2,0,0.1,0.02,0.02,0.456809074913735,0.246285717488797,0.133780166718274,97.7772501365258,0.408012261179567,0.145798124999961,0,FALSE,0.398111618745519,0.148236511825431,0,FALSE,0.00990064243404842,0.0487968137341677,0.0586974561682161,0.0676796311571844,53,45,0.408012261179567,0.398111618745519,0.408012261179567,0.398111618745519
60,2,0,0.1,0.02,0.02,0.0817825333131611,0.139591118365826,0.128175003077852,97.5477576956935,0.0397371328054521,0.134044167556862,0,FALSE,0.0377961594518302,0.134315110198012,0,FALSE,0.00194097335362187,0.042045400507709,0.0439863738613309,0.107223601560245,54,45,0.0397371328054521,0.0377961594518302,0.0397371328054521,0.0377961594518302
60,2,0,0.1,0.02,0.02,0.396131385044134,0.161338935230316,0.0974275193559851,97.612989937032,0.380724663256072,0.0999132234446607,0,FALSE,0.390571115774046,0.0983246072796149,0,FALSE,-0.00984645251797445,0.015406721788062,0.00556026927008757,0.087018294670613,55,45,0.380724663256072,0.390571115774046,0.380724663256072,0.390571115774046
60,2,0,0.1,0.02,0.02,0.1967836026177,0.127805011513313,0.102655080915126,95.2829856746409,0.13313279830607,0.110789972693006,0,FALSE,0.118113007131837,0.112709577276956,0,FALSE,0.0150197911742338,0.0636508043116295,0.0786705954858633,0.090558712811712,56,45,0.13313279830607,0.118113007131837,0.13313279830607,0.118113007131837
60,2,0,0.1,0.02,0.02,0.37762692126035,0.190134795619737,0.11833477812539,97.2908552979499,0.350801412909403,0.123435240673092,0,FALSE,0.350572517211798,0.123478761709775,0,FALSE,0.000228895697605203,0.026825508350947,0.0270544040485522,0.0681007892606011,57,45,0.350801412909403,0.350572517211798,0.350801412909403,0.350572517211798
60,2,0,0.1,0.02,0.02,0.388845329905172,0.143104353940945,0.087458894221912,95.9409168219696,0.377075878625147,0.0891431539435793,0,FALSE,0.389408751384459,0.0873782661551221,0,FALSE,-0.0123328727593117,0.0117694512800246,-0.000563421479287118,0.0873773200811693,58,45,0.377075878625147,0.389408751384459,0.377075878625147,0.389408751384459
60,2,0,0.1,0.02,0.02,0.528314563219995,0.224249487971561,0.105775217681558,97.8663620815445,0.453519597064362,0.122547950544809,0,FALSE,0.424852919756557,0.128976438252931,0,FALSE,0.028666677307805,0.0747949661556333,0.103461643463438,0.0708649361184512,59,45,0.453519597064362,0.424852919756557,0.453519597064362,0.424852919756557
60,2,0,0.1,0.02,0.02,0.311861021694869,0.149929384280629,0.10317225331679,96.6107384032075,0.257806675292523,0.111276588190585,0,FALSE,0.246900488586276,0.112911746048302,0,FALSE,0.010906186706247,0.0540543464023451,0.0649605331085921,0.0964663590074343,60,45,0.257806675292523,0.246900488586276,0.257806675292523,0.246900488586276
60,2,0,0.1,0.02,0.02,0,0.115945961829719,0.117630922205095,96.5178744689566,0,0.121485296034601,0,FALSE,0,0.119861388699399,0,FALSE,0,0,0,0.115481998554374,61,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0,0.0738873531978496,0.0774488345629764,93.9881465113541,0,0.0881574621511231,0,FALSE,0,0.0946366125200348,0,FALSE,0,0,0,0.168943171907816,62,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.0149509330560572,0.0879525785993781,0.0866376054846312,95.2526556222326,0,0.0936244219065644,0,FALSE,0,0.0957638680511306,0,FALSE,0,0.0149509330560572,0.0149509330560572,0.150575655989925,63,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.311178656559986,0.180233179331961,0.124148460719907,98.0063742877378,0.275864545910882,0.130513235157475,0,FALSE,0.286291732912939,0.128633910092605,0,FALSE,-0.0104271870020575,0.0353141106491037,0.0248869236470463,0.0810672976034091,64,45,0.275864545910882,0.286291732912939,0.275864545910882,0.286291732912939
60,2,0,0.1,0.02,0.02,0.127584120141186,0.139497159527828,0.121699537167275,96.3670158034309,0.0954407714825233,0.126183443002871,0,FALSE,0.129177786771571,0.121477225199102,0,FALSE,-0.0337370152890476,0.0321433486586628,-0.00159366663038485,0.103728586391051,65,45,0.0954407714825233,0.129177786771571,0.0954407714825233,0.129177786771571
60,2,0,0.1,0.02,0.02,0.584958324338558,0.186365489497365,0.0773494450464511,97.4182517475206,0.56683799645112,0.0807264488230463,0,FALSE,0.568890878469989,0.0803438624607195,0,FALSE,-0.00205288201886866,0.0181203278874383,0.0160674458685697,0.0816483218480682,66,45,0.56683799645112,0.568890878469989,0.56683799645112,0.568890878469989
60,2,0,0.1,0.02,0.02,0.258929603355943,0.191933310535673,0.142236094567879,98.496632885326,0.233518509395582,0.147113329956024,0,FALSE,0.23573503316153,0.146687905211744,0,FALSE,-0.00221652376594794,0.0254110939603605,0.0231945701944125,0.0702545603631326,67,45,0.233518509395582,0.23573503316153,0.233518509395582,0.23573503316153
60,2,0,0.1,0.02,0.02,0.0245191509130114,0.097924382598824,0.09552335988382,95.59272001377,0.0212194783954824,0.0958464782778773,0,FALSE,0.0929142791557594,0.0888258091778815,0,FALSE,-0.071694800760277,0.00329967251752894,-0.0683951282427481,0.147934404670991,68,45,0.0212194783954824,0.0929142791557594,0.0212194783954824,0.0929142791557594
60,2,0,0.1,0.02,0.02,0,0.0595841618756273,0.0615570520522344,94.3136817799153,0,0.0649988673204869,0,FALSE,0,0.0643839214022949,0,FALSE,0,0,0,0.208116431284297,69,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.612177280806766,0.221147078396557,0.0857658612853918,98.125114136445,0.596161724715213,0.089307654723935,0,FALSE,0.596804707657139,0.0891654609248691,0,FALSE,-0.000642982941926329,0.0160155560915533,0.0153725731496269,0.0735587987407621,70,45,0.596161724715213,0.596804707657139,0.596161724715213,0.596804707657139
60,2,0,0.1,0.02,0.02,0.672788708991187,0.249285462458578,0.0815690180008003,98.213827740554,0.635789283909319,0.0907924367930353,0,FALSE,0.635895430911325,0.0907659758885515,0,FALSE,-0.000106147002006618,0.036999425081868,0.0368932780798614,0.0638174546185732,71,45,0.635789283909319,0.635895430911325,0.635789283909319,0.635895430911325
60,2,0,0.1,0.02,0.02,0.227095702968489,0.0975658557840639,0.0754090691790597,95.0514165726629,0.139926104512135,0.0839138456508071,0,FALSE,0.126275854729387,0.0852456439525272,0,FALSE,0.0136502497827489,0.0871695984563532,0.100819848239102,0.129760265058673,72,45,0.139926104512135,0.126275854729387,0.139926104512135,0.126275854729387
60,2,0,0.1,0.02,0.02,0.32360251516644,0.17378822082412,0.117549915459134,97.9930875829786,0.2855059737351,0.124170645614039,0,FALSE,0.285814394089723,0.124117045789343,0,FALSE,-0.000308420354622974,0.0380965414313401,0.0377881210767171,0.0918975161840522,73,45,0.2855059737351,0.285814394089723,0.2855059737351,0.285814394089723
60,2,0,0.1,0.02,0.02,0.444129445721185,0.138431963410202,0.0769502522307336,97.3488178464321,0.451242180906208,0.075965622333854,0,FALSE,0.475658663502943,0.072585600708417,0,FALSE,-0.0244164825967348,-0.00711273518502342,-0.0315292177817582,0.107829528812565,74,45,0.451242180906208,0.475658663502943,0.451242180906208,0.475658663502943
60,2,0,0.1,0.02,0.02,0.0396757760930716,0.0881230388611464,0.0846266889026505,94.111804234013,0,0.0935912869838076,0,FALSE,0,0.095738148485582,0,FALSE,0,0.0396757760930716,0.0396757760930716,0.147123864786071,75,45,0,0,0,0
60,2,0,0.1,0.02,0.02,0.0727228396576437,0.0982184491367638,0.0910757246087685,96.2292818314258,0.0234714912319722,0.0959131156690323,0,FALSE,0.0273772414859235,0.0955294989363737,0,FALSE,-0.00390575025395123,0.0492513484256715,0.0453455981717202,0.137701667219107,76,45,0.0234714912319722,0.0273772414859235,0.0234714912319722,0.0273772414859235
60,2,0,0.1,0.02,0.02,0.570257336399938,0.263540474927838,0.113254585661914,97.8798179969376,0.549525278808449,0.118718321965807,0,FALSE,0.552499228180019,0.117934565936012,0,FALSE,-0.00297394937156947,0.0207320575914887,0.0177581082199192,0.0557722660386524,77,45,0.549525278808449,0.552499228180019,0.549525278808449,0.552499228180019
60,2,0,0.1,0.02,0.02,0.718921237768056,0.434666355597356,0.122175481215175,99.0563623441595,0.71310567962142,0.124703308680537,0,FALSE,0.714594607082786,0.124056122007157,0,FALSE,-0.0014889274613662,0.00581555814663559,0.00432663068526939,0.0390728862259134,78,45,0.71310567962142,0.714594607082786,0.71310567962142,0.714594607082786
60,2,0,0.1,0.02,0.02,0.0923247049993092,0.172151523595,0.15625768496391,97.6025357798084,0.0242972614600621,0.167968713015464,0,FALSE,0.00248105872580917,0.171724405555223,0,FALSE,0.0218162027342529,0.0680274435392472,0.0898436462735001,0.08455409764585,79,45,0.0242972614600621,0.00248105872580917,0.0242972614600621,0.00248105872580917
60,2,0,0.1,0.02,0.02,0.623394283012712,0.279274655582818,0.105176431902145,98.7798309529777,0.551056171427384,0.125378633100649,0,FALSE,0.53745350838128,0.129177512137859,0,FALSE,0.0136026630461039,0.0723381115853285,0.0859407746314325,0.0646215411167551,80,45,0.551056171427384,0.53745350838128,0.551056171427384,0.53745350838128
60,2,0,0.1,0.02,0.02,0.413880233258455,0.162563276314031,0.0952815495939212,97.3448116705734,0.389394247876298,0.0992620716014222,0,FALSE,0.399517744311354,0.0976163628531861,0,FALSE,-0.0101234964350558,0.0244859853821575,0.0143624889471017,0.0904138205285132,81,45,0.389394247876298,0.399517744311354,0.389394247876298,0.399517744311354
60,2,0,0.1,0.02,0.02,0.529896529110825,0.205841506866371,0.0967668068309388,97.9084544758823,0.523580780507389,0.0980668500404593,0,FALSE,0.533479999316316,0.0960291799240297,0,FALSE,-0.00989921880892752,0.0063157486034362,-0.00358347020549132,0.0805872632492727,82,45,0.523580780507389,0.533479999316316,0.523580780507389,0.533479999316316
60,2,0,0.1,0.02,0.02,0.340334918291543,0.183932138121916,0.121333608923005,97.7948135878853,0.318721414880043,0.125309026817787,0,FALSE,0.328491212552664,0.123512047042844,0,FALSE,-0.00976979767262098,0.0216135034115,0.0118437057388791,0.0820196000325404,83,45,0.318721414880043,0.328491212552664,0.318721414880043,0.328491212552664
