"k","p","true_R2","tau2_null","vi_pattern","anchor_study","n_reps","weight_cv_mean","weight_cv_sd","vi_range_mean","R2_cv_w_mean","R2_cv_uw_mean","Delta_CV_mean","Delta_CV_sd","abs_bias_w_mean","abs_bias_uw_mean","weighted_advantage","I2_mean"
30,1,0.5,0.125629089297502,"extreme",FALSE,50,0.323158506930847,0.109823501994338,40.0389600784048,0.241876332802592,0.311096927663478,-0.0692205948608862,0.145406489778751,0.311992713341142,0.280512923497386,-0.0314797898437559,81.9147317440073
60,1,0.5,0.0560716851821519,"extreme",FALSE,50,0.32953793378968,0.0790327570729098,51.1800084163454,0.211408590732854,0.252527277278969,-0.0411186865461152,0.0901125227003127,0.32700318243573,0.29923015404919,-0.0277730283865393,81.9296274058177
30,2,0.5,0.155667506723486,"extreme",FALSE,50,0.283304130225177,0.0872837300252227,43.1631117357729,0.33863028048482,0.354874584827801,-0.0162443043429809,0.115168026263756,0.283496352776598,0.298774502432898,0.0152781496563007,84.7647633013904
60,2,0.5,0.220985547896933,"extreme",FALSE,50,0.293542192790402,0.0839857855784197,54.434404538988,0.324675867739051,0.339093075214352,-0.0144172074753013,0.0620689366751199,0.242065020036344,0.241511790810208,-0.00055322922613545,85.1407854232616
15,1,0.75,0.0643318051072284,"extreme",FALSE,50,0.478890102196071,0.220484794327921,31.1608770248956,0.164473749530173,0.336133474650934,-0.17165972512076,0.30629674381561,0.597531003608303,0.485106927450622,-0.112424076157681,65.6454195540846
30,1,0.75,0.0971929192024802,"extreme",FALSE,50,0.457402388487826,0.153199928888632,47.3580772525333,0.279118851359877,0.402045957431149,-0.122927106071272,0.252515997961739,0.488563492498319,0.413817864769707,-0.0747456277286117,70.4424588364967
60,1,0.75,0.0483701287087627,"extreme",FALSE,50,0.455884151358061,0.14163733867903,55.1110694819126,0.275410305851215,0.371919221659663,-0.0965089158084483,0.190316392021851,0.485677322642329,0.410769799395085,-0.0749075232472442,70.2912866543774
30,2,0.75,0.11088016509578,"extreme",FALSE,50,0.38610775847042,0.161984413018948,44.4265638130474,0.493749093271032,0.554070236031123,-0.0603211427600912,0.189035882718903,0.294332286451265,0.26984469621183,-0.0244875902394348,75.8146201182623
60,2,0.75,0.0601862811745578,"extreme",FALSE,50,0.382781605476554,0.134296914580545,55.53658603351,0.451949687429552,0.520760459066823,-0.0688107716372707,0.176789217817067,0.317637630693338,0.277083901001914,-0.0405537296914235,76.9211913568996
15,1,0,0.0454184578034972,"moderate",TRUE,47,0.810825842191257,0.721109596746368,162.034797723005,0.449004521699067,0.513215965943319,-0.0642114442442523,0.342243263091238,0.449004521699067,0.513215965943319,0.0642114442442523,50.3278786574339
30,1,0,0.142245128375328,"moderate",TRUE,49,0.626318250316659,0.622293531222484,230.676153692589,0.454374052460291,0.526724049686529,-0.0723499972262374,0.230041205447521,0.454374052460291,0.526724049686529,0.0723499972262374,53.8338107903112
60,1,0,0.0296926438847088,"moderate",TRUE,46,0.520962621096719,0.274240601000297,332.814465268285,0.548116749550313,0.650919672264633,-0.10280292271432,0.267267701232009,0.548116749550313,0.650919672264633,0.10280292271432,50.3694594233675
30,2,0,0.0292147355768488,"moderate",TRUE,49,0.371461165062992,0.186871605015444,272.078950149756,0.601518063839731,0.628036367293907,-0.0265183034541761,0.13654991787608,0.601518063839731,0.628036367293907,0.0265183034541761,68.3619931603882
60,2,0,0.0685856219932721,"moderate",TRUE,49,0.397108893224479,0.227914952832331,379.045275832057,0.69835875265409,0.704593166865326,-0.00623441421123594,0.217633899332222,0.69835875265409,0.704593166865326,0.00623441421123594,63.9944791320349
15,1,0.25,0.0726953340216548,"moderate",TRUE,48,0.853263963857498,0.713632240054058,196.753993599547,0.460462403925748,0.56837877864987,-0.107916374724122,0.362763996002161,0.395606572097028,0.47462877864987,0.0790222065528417,47.7433278983233
30,1,0.25,0.132242963284225,"moderate",TRUE,47,0.853634536809726,0.796396513212307,251.818295264121,0.455772818266038,0.541474989206151,-0.0857021709401131,0.37091198376722,0.383532345419695,0.455657518566102,0.0721251731464067,44.3647480226112
60,1,0.25,0.0402729283796986,"moderate",TRUE,46,0.647794992945619,0.522457568818246,291.129508087821,0.415190281878215,0.524152910340292,-0.108962628462078,0.276498678178605,0.334528738004636,0.450754958772493,0.116226220767857,43.8512569703804
30,2,0.25,0.084138798286856,"moderate",TRUE,48,0.405174463772007,0.449599432001545,253.052695697667,0.729424858490059,0.744656190959606,-0.0152313324695469,0.245091798582556,0.538921095172168,0.54521159275621,0.00629049758404146,69.5576866196867
60,2,0.25,0.151154602399924,"moderate",TRUE,50,0.323525123248152,0.130396762796432,321.369245282819,0.783264945929144,0.770442507095624,0.0128224388335203,0.110182415979334,0.552648941477042,0.560442507095624,0.00779356561858144,68.5178183858872
15,1,0.5,0.011119069543634,"moderate",TRUE,48,1.01463190710526,0.862264737545413,178.783926296939,0.527080584929683,0.628727303090899,-0.101646718161217,0.312839287520668,0.413960068910775,0.463581920718563,0.0496218518077879,44.067150760642
30,1,0.5,2.26473463444419e-06,"moderate",TRUE,48,0.729164831367665,0.792684316730633,239.361402787575,0.734206478985944,0.756764483644373,-0.0225580046584284,0.300461961605147,0.353758399545436,0.41690762660427,0.0631492270588341,52.1220485046264
60,1,0.5,0.0144475541855388,"moderate",TRUE,48,0.694647876333268,0.638922677594563,309.918742364041,0.586995032036633,0.664539169706675,-0.0775441376700414,0.273504506914462,0.363437038221838,0.425189517622525,0.0617524794006869,45.9331829378934
30,2,0.5,0.0132991105525285,"moderate",TRUE,48,0.57497078543776,0.655134963491577,234.11896998124,0.689343714416855,0.724746630537708,-0.0354029161208529,0.226362643287347,0.384817263359646,0.394338464856032,0.00952120149638673,60.1039781188821
60,2,0.5,0.0771141210355382,"moderate",TRUE,44,0.367054580616593,0.182887858470317,345.140271238328,0.77204521957587,0.75429019092458,0.0177550286512907,0.131215732065687,0.363234427778155,0.369479219652514,0.00624479187435903,65.0243797341085
15,1,0.75,0.0250865831553691,"moderate",TRUE,49,0.81974408582699,0.73292200166428,185.656936581432,0.55457203824852,0.627297704994156,-0.0727256667456364,0.443130781817289,0.393867741006101,0.37098906473493,-0.0228786762711712,50.1872025534921
30,1,0.75,0.0166533229952581,"moderate",TRUE,46,0.928836021158439,0.817577613834966,237.51325644894,0.683707978226339,0.692674797112683,-0.00896681888634437,0.31177556275489,0.310059232846346,0.334955564429844,0.0248963315834985,41.7856998604028
60,1,0.75,0.0371248267416262,"moderate",TRUE,47,0.847380721165081,0.881483731226256,367.546570371687,0.7139888473992,0.673923155901119,0.0400656914980809,0.266929683042295,0.298926643409773,0.359659486317331,0.0607328429075583,44.7454977524506
30,2,0.75,0.0866177436254872,"moderate",TRUE,45,0.427812510653497,0.474655816545135,255.970356992844,0.801371452759408,0.775538045507362,0.0258334072520463,0.209146402761629,0.243928460140473,0.25160677570714,0.00767831556666699,67.5739628710263
60,2,0.75,0.114665476853689,"moderate",TRUE,48,0.425596902687455,0.291329222913304,296.60432655941,0.779102683945055,0.762423051328652,0.0166796326164033,0.159758493653864,0.258996356986468,0.309831243649459,0.0508348866629912,61.9477955273763
15,1,0,0.280777459498833,"moderate",TRUE,48,0.305631644796742,0.126803104221188,157.815466543829,0.224099651637692,0.29240871689048,-0.0683090652527883,0.179503609384555,0.224099651637692,0.29240871689048,0.0683090652527883,76.1856092716297
30,1,0,0.0524245654850755,"moderate",TRUE,50,0.332077021924152,0.17683211605432,246.680573784286,0.30111012344465,0.338390723816269,-0.0372806003716194,0.11903423759266,0.30111012344465,0.338390723816269,0.0372806003716194,73.5845712225499
60,1,0,0.0736098681854884,"moderate",TRUE,50,0.291382177002432,0.0946246176631985,303.761619510144,0.288951326770454,0.304091855494887,-0.0151405287244329,0.0866357158467886,0.288951326770454,0.304091855494887,0.0151405287244329,73.2236193431641
30,2,0,0.0822539403794948,"moderate",TRUE,50,0.270679617292283,0.109302874059371,258.100836538267,0.391722001344218,0.429152562633058,-0.03743056128884,0.150102938535574,0.391722001344218,0.429152562633058,0.03743056128884,78.8621332900406
60,2,0,0.100270698755952,"moderate",TRUE,50,0.230971965574042,0.0834204714391621,299.55596515221,0.506075335770493,0.532018517312717,-0.0259431815422239,0.0784699451069738,0.506075335770493,0.532018517312717,0.0259431815422239,80.4943356873279
15,1,0.25,0.0350233817871024,"moderate",TRUE,50,0.436685357054199,0.384128555186921,155.032329104682,0.325645741555029,0.38954250546522,-0.0638967639101905,0.257515918327769,0.296299902887298,0.353982721696266,0.0576828188089681,68.0308049649741
30,1,0.25,0.145184637285754,"moderate",TRUE,50,0.387511325287739,0.32581490173774,222.688701130447,0.369452788939162,0.458919849373838,-0.0894670604346759,0.151883876070022,0.29193119046524,0.320114733287611,0.0281835428223715,68.5729239266591
60,1,0.25,0.0645740808562721,"moderate",TRUE,50,0.326377837771691,0.106833322288688,324.5946605956,0.378665077511822,0.435626016596756,-0.0569609390849347,0.130774710447002,0.292333668790721,0.328601954341186,0.036268285550465,68.9056573395229
30,2,0.25,0.060509989399451,"moderate",TRUE,49,0.302960752293729,0.120814032951378,255.560865839028,0.411782890386664,0.452957560005461,-0.0411746696187968,0.112240052107397,0.301809421741055,0.313434869332152,0.0116254475910964,75.0863037326709
60,2,0.25,0.104859132696749,"moderate",TRUE,50,0.251449673983859,0.100932109172085,354.662986208433,0.566264087650918,0.60357432029526,-0.0373102326443422,0.132384201683931,0.359503455466243,0.39913426439035,0.0396308089241075,79.2154885141364
15,1,0.5,0.0293417661224016,"moderate",TRUE,50,0.725802780012689,0.630062795808981,174.748173437919,0.287948851113908,0.431312213042177,-0.14336336192827,0.291202838281529,0.43397280959157,0.40275429350478,-0.0312185160867893,53.1150161410763
30,1,0.5,0.016226709070842,"moderate",TRUE,50,0.583523030057876,0.53601904439258,255.576166533068,0.269624432393459,0.463365077128655,-0.193740644735196,0.313048128150666,0.345981698004212,0.37110144384596,0.0251197458417482,54.3390065194013
60,1,0.5,0.0219087075403873,"moderate",TRUE,50,0.381933911113338,0.12700239749859,343.935404982108,0.39289057650601,0.477259812590122,-0.0843692360841123,0.20128453482182,0.254718458247901,0.274062744700754,0.0193442864528531,62.5334202844239
30,2,0.5,0.330546640156578,"moderate",TRUE,49,0.384598736473125,0.421138890525099,239.486552492502,0.54974013986439,0.583252163926561,-0.0335120240621707,0.226553629965321,0.26804961554017,0.283612080344109,0.0155624648039395,71.0213442924705
60,2,0.5,0.0508655142045448,"moderate",TRUE,50,0.288225737238958,0.118914953985971,385.663711255375,0.610398529472806,0.626776561916128,-0.0163780324433215,0.141302011439542,0.269156041074796,0.302871914429527,0.0337158733547313,73.7830407280139
15,1,0.75,0.0144471290449977,"moderate",TRUE,48,0.966160098946322,0.805771428603444,147.892138964254,0.412956339011941,0.389813371641411,0.0231429673705304,0.21771563898412,0.471342682307046,0.510518243716568,0.0391755614095226,43.3199344665401
30,1,0.75,0.0134880229398777,"moderate",TRUE,48,0.593372120281648,0.521748978397379,231.404626298029,0.417590028514551,0.500796018414897,-0.0832059899003457,0.311024621063157,0.412395978682505,0.407293727311265,-0.00510225137124004,53.1249618423599
60,1,0.75,0.0447572092757069,"moderate",TRUE,47,0.451659590565478,0.185752377869695,324.221724566982,0.57820666602169,0.626719714434697,-0.0485130484130064,0.211116185527012,0.317779313450383,0.329365488928009,0.0115861754776252,55.777736793389
30,2,0.75,0.0485461759351261,"moderate",TRUE,48,0.397673760862112,0.208075780869344,235.923277540888,0.599850253799376,0.589979323198332,0.00987093060104437,0.198711082455788,0.269934602507217,0.312551081143672,0.0426164786364547,66.0358924181855
60,2,0.75,0.0394274059762715,"moderate",TRUE,50,0.386640052534714,0.379100097896063,337.263569273947,0.70255640260156,0.75538299937984,-0.0528265967782798,0.209648403069315,0.263579645252726,0.254504243171049,-0.00907540208167757,65.9529234603926
15,1,0,0.235739063537073,"moderate",TRUE,50,0.219303677959984,0.0819391923276426,189.059684842766,0.125634685854021,0.132465175307829,-0.00683048945380766,0.0981756363250471,0.125634685854021,0.132465175307829,0.00683048945380766,85.2791791607823
30,1,0,0.186628275084734,"moderate",TRUE,50,0.196781730147176,0.0563985178028597,264.472224412916,0.0768371648860253,0.0865832751029963,-0.009746110216971,0.0469227757502795,0.0768371648860253,0.0865832751029963,0.009746110216971,86.3199904057907
60,1,0,0.113015300645879,"moderate",TRUE,50,0.192600593896812,0.046693410702899,381.297203064039,0.136353601188884,0.146759698466031,-0.0104060972771479,0.0389804672752585,0.136353601188884,0.146759698466031,0.0104060972771479,86.1813401598329
30,2,0,0.192086611995897,"moderate",TRUE,50,0.17968231195869,0.0571214156263929,251.350416174643,0.194797440393689,0.199790700432056,-0.00499326003836666,0.0454264349276785,0.194797440393689,0.199790700432056,0.00499326003836666,87.6061303722607
60,2,0,0.19978650205756,"moderate",TRUE,50,0.150447368879261,0.0405229911546034,296.184614748413,0.271138843060893,0.282658891341182,-0.0115200482802884,0.0328439696050128,0.271138843060893,0.282658891341182,0.0115200482802884,89.7625355679434
15,1,0.25,0.0688957887487353,"moderate",TRUE,49,0.250738939495993,0.098921658641112,168.506724936169,0.135774716139816,0.19012159219016,-0.0543468760503448,0.141072285423851,0.228404944122197,0.261343480278213,0.0329385361560166,81.987275139752
30,1,0.25,0.139537766800908,"moderate",TRUE,50,0.236175575304398,0.0670596736642496,281.17956275722,0.148251229692338,0.186372381554725,-0.0381211518623864,0.069489244685666,0.210223343511145,0.197415074676768,-0.0128082688343778,83.0754473205347
60,1,0.25,0.142062318892994,"moderate",TRUE,50,0.208373817549197,0.0532676902123182,318.506197372461,0.20382282343852,0.219789369356129,-0.0159665459176094,0.0514512738518177,0.185540294104553,0.184066997197999,-0.00147329690655376,84.1377332609535
30,2,0.25,0.183872701986359,"moderate",TRUE,50,0.188565599896318,0.0587844502949091,230.66958375547,0.239575179091459,0.258278465512824,-0.0187032864213641,0.0883648879643474,0.176638760550092,0.194671746726065,0.0180329861759733,86.410355198461
60,2,0.25,0.224011231782114,"moderate",TRUE,50,0.17761291893516,0.0539114962509281,334.408257637687,0.309597808545703,0.315346326896783,-0.00574851835108039,0.0515235633463873,0.244185978183936,0.248425408464166,0.0042394302802295,86.5026730268894
15,1,0.5,0.0687155120422037,"moderate",TRUE,50,0.383225294589319,0.456958562313912,154.359884618374,0.179379739810306,0.223117442045146,-0.0437377022348394,0.110124895447688,0.375070431923376,0.387286883436037,0.0122164515126606,73.3552377704033
30,1,0.5,0.145434683289355,"moderate",TRUE,50,0.276385228419419,0.101614951347586,265.810662773269,0.237092052140951,0.305524896523863,-0.0684328443829122,0.187463006819963,0.334355698688168,0.296819617502174,-0.0375360811859941,78.9026348176469
60,1,0.5,0.104787126169139,"moderate",TRUE,50,0.247704670970381,0.0745090740887662,325.662479433127,0.285762116874228,0.319423738483716,-0.0336616216094884,0.0858784604490732,0.289650899016329,0.269999999675027,-0.0196508993413018,78.6657775168997
30,2,0.5,0.261933048680738,"moderate",TRUE,50,0.232939443703844,0.0920274850501898,233.42826641699,0.341608046790095,0.361157557932203,-0.0195495111421078,0.0825141030531812,0.292068947128527,0.284873173459747,-0.00719577366877973,82.3506736299523
60,2,0.5,0.131780470911602,"moderate",TRUE,50,0.233518542914821,0.0752986066176058,317.846637183645,0.350603594645728,0.364012734775138,-0.01340914012941,0.0867648144601137,0.273644286156945,0.272544135429795,-0.00110015072715002,80.7148411881405
15,1,0.75,0.0471736765003292,"moderate",TRUE,50,0.523320488964524,0.594727164855083,153.162839191574,0.274483216440455,0.375979479180701,-0.101496262740246,0.232672251468642,0.500736927642554,0.455148726344663,-0.0455882012978903,65.4978380837059
30,1,0.75,0.0831323222478989,"moderate",TRUE,50,0.45075966697928,0.499235530396813,242.815960533117,0.42138488420391,0.47948654429466,-0.0581016600907501,0.227754729097043,0.407689137260181,0.374239492200212,-0.0334496450599692,67.0576947795268
60,1,0.75,0.0586882792881438,"moderate",TRUE,50,0.320656057877239,0.111874647718011,362.656185055954,0.38795856571843,0.40832680523826,-0.0203682395198299,0.128822426067758,0.395635653302935,0.388391715968135,-0.00724393733479992,70.0553792321961
30,2,0.75,0.0529150846304284,"moderate",TRUE,49,0.27869974355733,0.130746393649031,291.070785286612,0.562184929976302,0.582861428351337,-0.0206764983750353,0.181995458322151,0.280740130203205,0.295275080512558,0.0145349503093524,77.2946526340805
60,2,0.75,0.111686542483904,"moderate",TRUE,50,0.26508920894288,0.0983641488026902,307.406338520003,0.52415510399267,0.548108199077024,-0.0239530950843541,0.110092810037218,0.257912348230174,0.254697993502818,-0.00321435472735649,76.3937498550163
15,1,0,0.00579572340062105,"high",TRUE,50,1.20930885794239,0.91995954569615,660.034352420675,0.59474481802601,0.735752005617369,-0.14100718759136,0.446353945076227,0.59474481802601,0.735752005617369,0.14100718759136,42.616408742681
30,1,0,0.0915125105619081,"high",TRUE,48,0.960655263638672,0.775637562342833,1013.76331887134,0.586812128079603,0.772268928278507,-0.185456800198904,0.475894280280462,0.586812128079603,0.772268928278507,0.185456800198904,49.9216663922233
60,1,0,0.0172702655709144,"high",TRUE,48,0.828264280844647,0.509045657350111,1407.00496059213,0.546063241194759,0.599911361367993,-0.0538481201732345,0.276134894803315,0.546063241194759,0.599911361367993,0.0538481201732345,48.2566053366604
30,2,0,0.0337938526804196,"high",TRUE,49,0.578672761178907,0.494678496496412,1108.13714224807,0.713419327084682,0.653134322311225,0.0602850047734563,0.34149519355552,0.713419327084682,0.653134322311225,-0.0602850047734563,70.5027399223646
60,2,0,0.0243544397196956,"high",TRUE,49,0.641629947981403,0.429000490982607,1584.97863301946,0.702023032315415,0.656758670880769,0.0452643614346457,0.320246635187612,0.702023032315415,0.656758670880769,-0.0452643614346457,61.3855355599154
15,1,0.25,0.175739419016556,"high",TRUE,49,1.16467980944192,0.798998047410035,551.023100795319,0.420353418692102,0.576343688445956,-0.155990269753854,0.409195810922793,0.409955606301796,0.499813076201058,0.0898574698992617,41.6061255350825
30,1,0.25,0.0845496433933576,"high",TRUE,47,1.16656170033863,0.929581543427057,1062.92709365308,0.463667423023345,0.539324268521502,-0.0756568454981568,0.491874370573581,0.414843726894204,0.481213026632462,0.066369299738258,44.0179252117975
60,1,0.25,0.0162031137653941,"high",TRUE,48,0.895359646076372,0.760881775715773,1485.69485761547,0.601051877102238,0.659348178472926,-0.0582963013706883,0.493251558441154,0.489149707514417,0.541454692918485,0.0523049854040677,49.158255213536
30,2,0.25,0.06332834435015,"high",TRUE,45,0.758178899056871,0.692807624851943,1160.5512336703,0.685090287723176,0.72968799402348,-0.0445977063003042,0.409791270416132,0.513481719284015,0.552611307080607,0.0391295877965918,62.7570668422145
60,2,0.25,0.0543913116261096,"high",TRUE,50,0.691449474033473,0.575926676661351,1563.74107619943,0.748461413415052,0.731116310560498,0.0173451028545548,0.383220154611831,0.542365040987237,0.544653114768564,0.00228807378132697,61.5423288236677
15,1,0.5,0.00014343851308522,"high",TRUE,47,1.31068334581084,0.971682998846302,551.071759375926,0.611188935621478,0.742785624631412,-0.131596689009934,0.416547823237335,0.437786400379629,0.463176273099534,0.025389872719905,41.935826431192
30,1,0.5,0.0216413020454355,"high",TRUE,46,1.04876662859268,0.834716907351168,1078.51501968895,0.575148215864374,0.603265951025223,-0.0281177351608494,0.416278018946731,0.400426657563217,0.456873513684869,0.0564468561216515,46.978102729606
60,1,0.5,0,"high",TRUE,47,1.19770464417335,0.934751391220465,1676.22207500843,0.680346662524611,0.714840371734928,-0.0344937092103169,0.425684074692221,0.43481860302161,0.468468611094766,0.0336500080731556,40.124548942432
30,2,0.5,0.0255132669028828,"high",TRUE,48,0.82418555757106,0.715968445623312,964.138650759135,0.676030441540901,0.658941654537138,0.0170887870037628,0.432412727663405,0.385146846872442,0.469516363831569,0.0843695169591269,57.1404764134674
60,2,0.5,0.211451738204334,"high",TRUE,48,0.678158985675597,0.544042966562766,1411.97561757439,0.761723157813759,0.771203378621612,-0.0094802208078527,0.350548617261428,0.383589968222551,0.43330586144814,0.0497158932255885,60.3573856668663
15,1,0.75,0,"high",TRUE,48,1.36717103711494,0.871658840909995,533.347862111024,0.450622653504679,0.556472563864105,-0.105849910359427,0.430991882873637,0.475838510968507,0.448314004981792,-0.0275245059867145,37.6444343748098
30,1,0.75,0.109484187807645,"high",TRUE,45,1.19263368997059,0.987540459512579,1003.17874879917,0.700653701061708,0.695137047882428,0.00551665317927992,0.365508940426965,0.314760041692066,0.361295364316223,0.0465353226241566,43.8911523933871
60,1,0.75,0.00505170683152659,"high",TRUE,49,0.979022989470965,0.620778614562706,1341.03432192124,0.595512282667145,0.613075737963384,-0.0175634552962397,0.33405680878648,0.371338798138149,0.410072785807811,0.0387339876696622,40.1927073786676
30,2,0.75,0.0333360707823796,"high",TRUE,49,0.782031823992907,0.540833009687844,916.929258831086,0.668246076293432,0.621958921039017,0.0462871552544151,0.281227752114246,0.310403741184532,0.39119979762697,0.0807960564424382,54.2151594881575
60,2,0.75,0.130855204773637,"high",TRUE,48,0.60128876383562,0.345540628400188,1535.62223526105,0.853259424586735,0.710683265806733,0.142576158780002,0.397631860974345,0.214379556297156,0.326388860560229,0.112009304263073,64.2839367046727
15,1,0,0.153074392885668,"high",TRUE,50,0.652970155370956,0.383505067256106,599.609191986049,0.265857509502809,0.503366406301274,-0.237508896798465,0.358106655905693,0.265857509502809,0.503366406301274,0.237508896798465,65.8582001216834
30,1,0,0.106242944017694,"high",TRUE,50,0.553862638809575,0.237881090191533,1010.4877442498,0.354681393781848,0.498004003338804,-0.143322609556956,0.355350908620896,0.354681393781848,0.498004003338804,0.143322609556956,68.9533661794886
60,1,0,0.115074129594866,"high",TRUE,50,0.496121611093349,0.124401464515616,1567.1214957387,0.353862137871866,0.547210693197595,-0.193348555325729,0.300723817476025,0.353862137871866,0.547210693197595,0.193348555325729,71.950351436221
30,2,0,0.0428094727054858,"high",TRUE,50,0.436615275859387,0.135341060384505,956.534043459462,0.414161705777845,0.509639110219954,-0.0954774044421092,0.238486940861119,0.414161705777845,0.509639110219954,0.0954774044421092,77.5760414364931
60,2,0,0.105907670864896,"high",TRUE,50,0.446145332400435,0.129939597932324,1484.34709841929,0.422906058810852,0.46858581220213,-0.0456797533912776,0.174210032123192,0.422906058810852,0.46858581220213,0.0456797533912776,76.7963097418052
15,1,0.25,0.0866298526965283,"high",TRUE,49,0.722945020552112,0.556899734024969,493.67899048425,0.25374760112987,0.455928400853997,-0.202180799724128,0.348060331626203,0.273635075618718,0.406043133761339,0.132408058142621,61.9421360656759
30,1,0.25,0.0310368591219653,"high",TRUE,49,0.636569963040605,0.35070376269025,1154.32076453317,0.294117952236715,0.373634146799591,-0.0795161945628763,0.314428635260915,0.272423157214447,0.382272104781878,0.109848947567431,64.2627548060108
60,1,0.25,0.0672077327271551,"high",TRUE,50,0.539797865379485,0.162421241364245,1193.66792511116,0.404618518838584,0.563102744327574,-0.15848422548899,0.282805589468114,0.311398429112801,0.438630431545855,0.127232002433054,66.2044531010717
30,2,0.25,0.0610134234142759,"high",TRUE,49,0.58946352007607,0.441097546715251,1115.05100564996,0.483336352656768,0.656548027433387,-0.173211674776619,0.314900814332936,0.350334261746966,0.493340937232489,0.143006675485523,68.72587950394
60,2,0.25,0.395085674479364,"high",TRUE,50,0.480488491946057,0.131772090725652,1674.19816599577,0.430956062483805,0.478303160646009,-0.0473470981622043,0.292626602743773,0.29592758129269,0.387356499490955,0.0914289181982655,72.1485995773165
15,1,0.5,0.16458485541245,"high",TRUE,49,1.03626610307579,0.889148014929691,581.079099906573,0.378839382530025,0.482253748348661,-0.103414365818636,0.420338715246755,0.414161591857462,0.421465481207713,0.00730388935025065,50.8870680794653
30,1,0.5,0.0731468025895858,"high",TRUE,50,0.665121205338585,0.233756447110044,994.191106183416,0.330611800899562,0.568342245702097,-0.237730444802536,0.376650878866904,0.373586574697186,0.416125302297741,0.0425387276005551,57.5254823448385
60,1,0.5,0.158643092498751,"high",TRUE,50,0.645180886608781,0.282458186385098,1406.44346754212,0.381748146953396,0.54298946391236,-0.161241316958964,0.383461190870251,0.290506403168384,0.375273596259361,0.0847671930909771,59.3879123548464
30,2,0.5,0.116376783461944,"high",TRUE,50,0.529692628063877,0.171549764508444,1084.62065800258,0.445152307590768,0.524809191747958,-0.0796568841571898,0.310506205683367,0.307968645284368,0.401258615316082,0.0932899700317141,70.0103656712369
60,2,0.5,0.0275128092548378,"high",TRUE,50,0.493108996558121,0.170920420904987,1406.50061633974,0.576784917291893,0.689797522603136,-0.113012605311242,0.359966660102898,0.305301126566755,0.369586626579903,0.0642855000131481,70.9404138055825
15,1,0.75,0.295940831234131,"high",TRUE,50,1.19233576056803,0.894874898386801,546.056657387265,0.347010060756465,0.529405399212299,-0.182395338455834,0.447693294217597,0.493735680547942,0.430680304067077,-0.0630553764808654,44.9401642955514
30,1,0.75,0.0694267468737622,"high",TRUE,47,0.87666165905754,0.654443519786081,872.876133262298,0.443050723274938,0.58828658899449,-0.145235865719552,0.40095651503224,0.414906613636976,0.406877984265215,-0.00802862937176029,52.1940536390959
60,1,0.75,0.0195834646258277,"high",TRUE,50,0.743848265365984,0.260786514326879,1631.91704083971,0.418910405294916,0.546923782900502,-0.128013377605587,0.432849197006907,0.408466144236421,0.443682471345305,0.035216327108884,47.8638038169011
30,2,0.75,0.054459591562124,"high",TRUE,49,0.529773128431511,0.245816373361491,1074.89048159479,0.554648072302124,0.584953226484838,-0.0303051541827138,0.335973381035374,0.314988548937092,0.384255625402567,0.0692670764654757,70.8088752857462
60,2,0.75,0.011739782992911,"high",TRUE,47,0.637896024897404,0.330332530997694,1330.09087079167,0.614420028222932,0.753643003195732,-0.1392229749728,0.401069733350629,0.319021567240828,0.319315986429322,0.000294419188494131,59.4772263577192
15,1,0,0.0467516125601919,"high",TRUE,50,0.443515797129597,0.225591772534917,562.6924101849,0.131291388322534,0.312236580083426,-0.180945191760892,0.289728339409411,0.131291388322534,0.312236580083426,0.180945191760892,79.3497180867003
30,1,0,0.170426225531825,"high",TRUE,50,0.361486825533721,0.0921502504679733,1084.73335441417,0.13651093190877,0.296930483758653,-0.160419551849883,0.213672075087707,0.13651093190877,0.296930483758653,0.160419551849883,84.278578420198
60,1,0,0.125071455059389,"high",TRUE,50,0.350673382939747,0.0641346589319046,1308.10341788902,0.168553791658894,0.249973776616992,-0.0814199849580987,0.118532182637124,0.168553791658894,0.249973776616992,0.0814199849580987,84.2627951717527
30,2,0,0.24393070404415,"high",TRUE,50,0.326005819267686,0.0955448939253799,1061.42073466363,0.22158658369958,0.321501876848118,-0.0999152931485381,0.194674302166452,0.22158658369958,0.321501876848118,0.0999152931485381,86.9452372615279
60,2,0,0.247186118176095,"high",TRUE,50,0.323430659255799,0.0676725578788719,1531.85181266344,0.231213388772147,0.334585604566836,-0.103372215794689,0.161841594025321,0.231213388772147,0.334585604566836,0.103372215794689,87.3116879857752
15,1,0.25,0.14848992711835,"high",TRUE,49,0.418972981934749,0.145851323151084,674.012296184514,0.122442712635411,0.270197570985072,-0.147754858349662,0.30660232520206,0.244521723798583,0.305307163940462,0.0607854401418784,79.0181734664434
30,1,0.25,0.115246411544146,"high",TRUE,50,0.410174127978323,0.222019401710203,1082.78371246434,0.156915762398701,0.366922308476765,-0.210006546078064,0.306964706165578,0.198762243757457,0.295515866085931,0.0967536223284741,80.942624054592
60,1,0.25,0.291691042255134,"high",TRUE,50,0.386782728561038,0.0750843600659088,1435.67592226355,0.184483484808443,0.309594953179377,-0.125111468370934,0.237552344571463,0.161992756951546,0.251895168758139,0.0899024118065925,81.5050491002182
30,2,0.25,0.435496201327142,"high",TRUE,50,0.372599961423731,0.108464931510092,1180.46777321256,0.282049221592698,0.428641779029038,-0.146592557436339,0.222766373227031,0.226627221480375,0.319730068753877,0.0931028472735027,83.9347514274579
